HUC12,HU_12_NAME,SUBREGION,BASIN,SUBBASIN,Shape_Length,Shape_Area,bounds
030402050704,Duke Lake-Black River,Pee Dee,Lower Pee Dee,Black,35400.81073094691,55537753.8515625,"-79.959,33.650,-79.846,33.745"
031501040605,Jug Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,30751.028114396988,38386599.98828125,"-84.559,34.203,-84.491,34.293"
030601040603,Falling Creek,Ogeechee-Savannah,Savannah,Broad,52239.67412603189,117112649.65625,"-82.922,33.978,-82.778,34.122"
030601070202,Little Stevens Creek,Ogeechee-Savannah,Savannah,Stevens,59630.561835852895,115009296.0703125,"-81.980,33.864,-81.809,34.007"
030402050604,Broad Branch-Black River,Pee Dee,Lower Pee Dee,Black,49582.37046999673,88110013.6015625,"-80.096,33.632,-79.940,33.761"
030501100102,Upper Congaree Creek,Edisto-Santee,Santee,Congaree,51129.96678371608,95563132.8515625,"-81.326,33.823,-81.145,33.916"
031300010804,Middle Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,39544.93313598744,67318764.109375,"-84.033,34.160,-83.878,34.243"
030501100310,Lower Congaree River,Edisto-Santee,Santee,Congaree,90218.46868752212,173947531.1171875,"-80.952,33.737,-80.700,33.878"
030501091101,Mine Creek,Edisto-Santee,Santee,Saluda,56030.17593408067,117101867.75,"-81.828,33.844,-81.686,33.996"
030402050708,Boggy Swamp-Black River,Pee Dee,Lower Pee Dee,Black,43679.07870000209,73897573.296875,"-79.811,33.591,-79.713,33.730"
030501100103,First Creek,Edisto-Santee,Santee,Congaree,44308.32965897563,89773486.84375,"-81.212,33.811,-81.084,33.920"
030601070106,Lower Cuffytown Creek,Ogeechee-Savannah,Savannah,Stevens,59886.25734161412,115671354.375,"-82.219,33.894,-82.050,34.047"
030601070204,Mountain Creek-Turkey Creek,Ogeechee-Savannah,Savannah,Stevens,43843.73775909613,67916453.5625,"-82.053,33.889,-81.975,34.029"
030402050801,Cedar Swamp,Pee Dee,Lower Pee Dee,Black,47316.13829104111,89144184.203125,"-79.740,33.613,-79.615,33.723"
030601030609,Lower Long Cane Creek,Ogeechee-Savannah,Savannah,Upper Savannah,30446.045196290594,33295176.9140625,"-82.600,34.036,-82.491,34.106"
030601030509,Sawney Creek,Ogeechee-Savannah,Savannah,Upper Savannah,31653.52625187017,35539788.171875,"-82.410,33.973,-82.358,34.084"
030701010406,Parks Creek-North Oconee River,Altamaha-St. Marys,Altamaha,Upper Oconee,50520.26895957766,99512433.140625,"-83.569,34.081,-83.420,34.209"
030701010502,Upper Sandy Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,33007.82779392941,55001084.6015625,"-83.446,34.110,-83.347,34.203"
031501040602,Riggin Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,30983.306958599227,35256430.9375,"-84.463,34.241,-84.359,34.311"
030402061001,Collins Creek,Pee Dee,Lower Pee Dee,Waccamaw,33386.77727583508,41917285.65625,"-79.089,33.546,-78.989,33.637"
030402050404,Middle Pocotaligo River,Pee Dee,Lower Pee Dee,Black,54672.90342959935,89307536.1640625,"-80.313,33.660,-80.190,33.820"
030601040401,Upper Fork Broad River,Ogeechee-Savannah,Savannah,Broad,60842.269318494815,129062805.4765625,"-83.368,34.066,-83.156,34.201"
030601070201,Sleepy Creek,Ogeechee-Savannah,Savannah,Stevens,47457.69372874129,72867353.640625,"-82.002,33.897,-81.908,34.048"
031501040603,Hickory Log Creek,Alabama,Coosa-Tallapoosa,Etowah,42285.028820158965,54342483.80859375,"-84.504,34.228,-84.406,34.330"
030402050806,Lower Black Mingo Creek,Pee Dee,Lower Pee Dee,Black,68109.27518457109,158773428.6640625,"-79.520,33.536,-79.289,33.713"
031501040305,Lower Settingdown Creek,Alabama,Coosa-Tallapoosa,Etowah,48486.45220880535,76775125.40625,"-84.270,34.236,-84.098,34.300"
030601040602,Millstone Creek-Broad River,Ogeechee-Savannah,Savannah,Broad,46102.96515686656,87234891.5234375,"-83.007,34.029,-82.887,34.171"
030701010102,Lower Pond Fork,Altamaha-St. Marys,Altamaha,Upper Oconee,36679.65552425873,46246905.6015625,"-83.698,34.152,-83.594,34.249"
030501091102,Red Bank Creek-Little Saluda River,Edisto-Santee,Santee,Saluda,54144.79857482507,112408864.0625,"-81.920,33.906,-81.764,34.047"
030701010104,Upper Walnut Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,36769.32686960794,65342531.296875,"-83.862,34.159,-83.774,34.272"
030402061002,Waccamaw River-Atlantic Intracoastal Waterway,Pee Dee,Lower Pee Dee,Waccamaw,47321.77053944415,76139715.9140625,"-79.127,33.533,-79.033,33.673"
031300010806,Lower Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,29841.53166318206,27861105.078125,"-84.076,34.197,-84.010,34.298"
030601070104,Beaverdam Creek-Cuffytown Creek,Ogeechee-Savannah,Savannah,Stevens,26276.877933971395,31454107.15625,"-82.147,34.002,-82.086,34.084"
030402050805,Middle Black Mingo Creek,Pee Dee,Lower Pee Dee,Black,51641.51840611765,103706527.1796875,"-79.566,33.590,-79.428,33.734"
030501100101,Red Bank Creek-Congaree Creek,Edisto-Santee,Santee,Congaree,50309.78910979434,82712923.234375,"-81.359,33.885,-81.152,33.966"
030501040407,Beech Creek-Wateree River,Edisto-Santee,Santee,Wateree,62777.7759122607,129295264.296875,"-80.657,33.744,-80.488,33.892"
031501040601,Smithwick Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,41109.82687006769,68099655.5859375,"-84.395,34.222,-84.283,34.335"
030501091401,Upper Twelvemile Creek-Saluda River,Edisto-Santee,Santee,Saluda,45845.09405746214,80742531.015625,"-81.421,33.918,-81.234,33.986"
030402080311,Atlantic Ocean,Pee Dee,Lower Pee Dee,Coastal Carolina,22221.979018118054,26299740.5234375,"-78.996,33.591,-78.931,33.666"
030701010404,Stockton Creek-North Oconee River,Altamaha-St. Marys,Altamaha,Upper Oconee,44476.075117864835,64734619.03125,"-83.640,34.185,-83.479,34.259"
030701010101,Upper Pond Fork,Altamaha-St. Marys,Altamaha,Upper Oconee,29560.06548472363,44739703.921875,"-83.770,34.212,-83.667,34.275"
030601030508,McKenley Creek,Ogeechee-Savannah,Savannah,Upper Savannah,44617.03854371578,66689073.890625,"-82.342,33.982,-82.242,34.111"
031300010805,Bald Ridge Creek,Apalachicola,Apalachicola,Upper Chattahoochee,26795.165799710212,27331900.3359375,"-84.048,34.220,-83.995,34.308"
030601040302,Scull Shoal Creek-Broad River,Ogeechee-Savannah,Savannah,Broad,45175.510809295054,77471184.7421875,"-83.228,34.110,-83.063,34.214"
030601040304,Deep Creek-Broad River,Ogeechee-Savannah,Savannah,Broad,64836.40335422968,136761635.0078125,"-83.134,34.044,-82.956,34.203"
030402050302,Nasty Branch,Pee Dee,Lower Pee Dee,Black,43813.642110258115,70185073.375,"-80.454,33.768,-80.353,33.877"
030501100303,Middle Congaree River,Edisto-Santee,Santee,Congaree,68426.55256453887,129152387.0859375,"-81.101,33.807,-80.938,33.963"
031300010803,Sixmile Creek,Apalachicola,Apalachicola,Upper Chattahoochee,40469.53724402734,51822059.921875,"-83.951,34.215,-83.823,34.293"
030601030510,Upper Calhoun Creek,Ogeechee-Savannah,Savannah,Upper Savannah,78221.32098360779,118103537.9453125,"-82.414,33.932,-82.290,34.129"
030701010103,Allen Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,70034.42217044684,77139667.484375,"-83.834,34.137,-83.604,34.296"
031300010802,Flat Creek,Apalachicola,Apalachicola,Upper Chattahoochee,46124.25537681777,51549421.203125,"-84.029,34.203,-83.917,34.320"
030501091303,Upper Hollow Creek-Saluda River,Edisto-Santee,Santee,Saluda,37775.273429073844,57455560.2578125,"-81.529,33.918,-81.438,34.031"
030601070102,Middle Hard Labor Creek,Ogeechee-Savannah,Savannah,Stevens,50032.476145360975,68952584.2421875,"-82.260,34.011,-82.134,34.130"
031501040304,Upper Settingdown Creek,Alabama,Coosa-Tallapoosa,Etowah,36285.360613522214,54426923.28125,"-84.160,34.271,-84.035,34.335"
030402050802,Mcknight Swamp,Pee Dee,Lower Pee Dee,Black,43447.9323429594,86915367.1953125,"-79.753,33.704,-79.592,33.789"
030501091104,Upper Little Saluda River,Edisto-Santee,Santee,Saluda,58669.89838977942,121294847.3359375,"-81.811,33.926,-81.647,34.065"
030501100104,Lower Congaree Creek,Edisto-Santee,Santee,Congaree,49677.393077824956,101868004.8203125,"-81.180,33.899,-81.020,34.001"
031501040303,Yellow Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,28867.272586549334,37759523.703125,"-84.223,34.291,-84.126,34.352"
030402050804,Poplar Hill Branch,Pee Dee,Lower Pee Dee,Black,40106.61627953471,58985217.140625,"-79.505,33.648,-79.413,33.779"
030501100403,Toms Creek-Lower Congaree River,Edisto-Santee,Santee,Congaree,67351.83687471112,95498429.0078125,"-80.715,33.728,-80.618,33.945"
030402070205,Great Pee Dee River,Pee Dee,Lower Pee Dee,Carolina Coastal-Sampit,36612.702470132164,52042717.1171875,"-79.244,33.638,-79.134,33.732"
031300010705,Martin Creek-Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,20747.86092295098,20994218.890625,"-83.973,34.281,-83.903,34.332"
030601070105,Upper Cuffytown Creek,Ogeechee-Savannah,Savannah,Stevens,53821.33628254867,92327524.6796875,"-82.133,33.996,-81.983,34.131"
030501091002,Beaverdam Creek-Clouds Creek,Edisto-Santee,Santee,Saluda,29639.50373409287,32459109.5859375,"-81.652,33.978,-81.576,34.068"
030402050601,Tearcoat Branch,Pee Dee,Lower Pee Dee,Black,55173.56545211506,75974970.96875,"-80.282,33.772,-80.129,33.892"
030402050603,Mill Branch-Black River,Pee Dee,Lower Pee Dee,Black,62893.7693823897,105205069.359375,"-80.159,33.704,-80.012,33.874"
031300010704,Taylor Creek,Apalachicola,Apalachicola,Upper Chattahoochee,26534.25437566384,26604957.453125,"-84.051,34.302,-83.951,34.348"
030501091003,Lower Clouds Creek,Edisto-Santee,Santee,Saluda,64801.58292594675,135300772.078125,"-81.657,33.896,-81.495,34.074"
030501100307,Dry Branch,Edisto-Santee,Santee,Congaree,41619.34167869148,44566307.3828125,"-80.830,33.821,-80.765,33.973"
030601040211,Lamar Creek-Hudson River,Ogeechee-Savannah,Savannah,Broad,48754.16587351273,73519575.7734375,"-83.335,34.190,-83.173,34.279"
030402050703,Lower Kingstree Swamp Canal,Pee Dee,Lower Pee Dee,Black,60980.3273041494,129255013.25,"-79.897,33.666,-79.763,33.851"
030501100305,Myers Creek,Edisto-Santee,Santee,Congaree,43103.619069916225,79595482.5390625,"-80.929,33.840,-80.826,33.986"
030402050803,Upper Black Mingo Creek,Pee Dee,Lower Pee Dee,Black,69484.48146244658,153209379.2421875,"-79.647,33.631,-79.481,33.803"
030402050505,Lower Pudding Swamp,Pee Dee,Lower Pee Dee,Black,54322.74531340773,65970709.34375,"-80.025,33.727,-79.908,33.857"
030601040207,Lower Grove Creek,Ogeechee-Savannah,Savannah,Broad,49373.99486592739,92403181.609375,"-83.515,34.191,-83.352,34.302"
031501040306,Board Tree Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,49715.22558443694,74332035.9296875,"-84.339,34.227,-84.251,34.390"
030402070206,Yauhannah Creek-Great Pee Dee River,Pee Dee,Lower Pee Dee,Carolina Coastal-Sampit,74862.33894340895,110184705.2109375,"-79.274,33.585,-79.092,33.750"
030501040406,Wateree River,Edisto-Santee,Santee,Wateree,45186.79529189026,102065226.6171875,"-80.685,33.866,-80.515,33.953"
030501100301,Upper Congaree River,Edisto-Santee,Santee,Congaree,24302.980736583755,27969681.2421875,"-81.083,33.962,-81.001,34.014"
030402080308,Main Creek,Pee Dee,Lower Pee Dee,Coastal Carolina,24086.97022178951,16133773.90625,"-78.938,33.646,-78.857,33.715"
030601040208,Black Creek-Hudson River,Ogeechee-Savannah,Savannah,Broad,41638.553924893444,68900974.65625,"-83.413,34.175,-83.301,34.295"
031501040301,Yellow Creek,Alabama,Coosa-Tallapoosa,Etowah,37354.70322923088,38699395.71875,"-84.272,34.294,-84.187,34.390"
030501091301,Rocky Creek-Saluda River,Edisto-Santee,Santee,Saluda,29425.552132245288,34997493.0234375,"-81.530,33.989,-81.456,34.078"
030501100401,Toms Creek,Edisto-Santee,Santee,Congaree,64895.40311094806,133757398.484375,"-80.796,33.772,-80.684,33.987"
030501091402,Lower Twelvemile Creek-Saluda River,Edisto-Santee,Santee,Saluda,47207.42698398305,75743949.921875,"-81.314,33.953,-81.135,34.039"
030402050303,Cane Savannah Creek,Pee Dee,Lower Pee Dee,Black,63534.38709585073,141681302.46875,"-80.544,33.793,-80.358,33.953"
030501091309,Beaverdam Creek-Saluda River,Edisto-Santee,Santee,Saluda,27336.196346502056,30883028.890625,"-81.402,33.981,-81.320,34.062"
030501091304,Lower Hollow Creek-Saluda River,Edisto-Santee,Santee,Saluda,50354.21056547841,81319676.40625,"-81.465,33.925,-81.369,34.070"
030601040303,Mill Shoal Creek,Ogeechee-Savannah,Savannah,Broad,40714.55036469623,68617970.3203125,"-83.125,34.150,-83.025,34.279"
030701010402,Buffington Mill Creek-North Oconee River,Altamaha-St. Marys,Altamaha,Upper Oconee,50450.00509078133,62798817.234375,"-83.727,34.220,-83.581,34.347"
030501091201,Halfway Swamp Creek-Bush River,Edisto-Santee,Santee,Saluda,49115.09922690403,91769989.015625,"-81.989,34.033,-81.833,34.136"
030402050401,Upper Pocotaligo River,Pee Dee,Lower Pee Dee,Black,65996.25884748047,136950225.203125,"-80.383,33.758,-80.243,33.939"
030402050504,Newman Branch,Pee Dee,Lower Pee Dee,Black,53107.272507549584,65447523.796875,"-80.115,33.780,-79.953,33.910"
030601040301,Bluestone Creek-Broad River,Ogeechee-Savannah,Savannah,Broad,54208.421575437125,106017213.9140625,"-83.275,34.138,-83.110,34.286"
030402050701,Long Branch-Black River,Pee Dee,Lower Pee Dee,Black,49252.90480839821,71348392.6796875,"-79.938,33.724,-79.859,33.887"
030601040204,Town of Hebron-Hudson River,Ogeechee-Savannah,Savannah,Broad,34822.04928123668,44756217.5625,"-83.474,34.266,-83.334,34.325"
030501091103,Big Creek-Little Saluda River,Edisto-Santee,Santee,Saluda,60386.26546178245,144728434.6875,"-81.890,34.019,-81.673,34.133"
030501100304,Mill Creek-Congaree River,Edisto-Santee,Santee,Congaree,62925.764078376626,108700068.28125,"-80.982,33.835,-80.862,34.022"
031300010801,Upper Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,42459.46674602756,63963481.1875,"-83.926,34.273,-83.818,34.379"
030402020602,Singleton Swamp,Pee Dee,Lower Pee Dee,Lynches,63748.700458222134,144829160.8125,"-79.846,33.726,-79.630,33.874"
030402070204,Port Creek-Great Pee Dee River,Pee Dee,Lower Pee Dee,Carolina Coastal-Sampit,64071.43718899951,155096832.171875,"-79.374,33.639,-79.193,33.805"
030402070202,Upper Muddy Creek-Clark Creek,Pee Dee,Lower Pee Dee,Carolina Coastal-Sampit,35671.48028988558,54191499.5078125,"-79.520,33.741,-79.400,33.824"
030601030505,Park Creek,Ogeechee-Savannah,Savannah,Upper Savannah,31109.470682396273,47847928.453125,"-82.411,34.124,-82.326,34.214"
030501090703,Henley Creek,Edisto-Santee,Santee,Saluda,42069.448383952615,80887196.1953125,"-82.140,34.084,-81.997,34.174"
031300010703,Latham Creek,Apalachicola,Apalachicola,Upper Chattahoochee,23451.742212158504,27510418.96875,"-83.960,34.326,-83.890,34.387"
030501091105,Lower Little Saluda River,Edisto-Santee,Santee,Saluda,59109.97153267548,86218210.984375,"-81.721,34.005,-81.541,34.138"
030402020604,Lower Lake Swamp-Lynches River,Pee Dee,Lower Pee Dee,Lynches,55350.73174177507,95035070.2578125,"-79.666,33.786,-79.442,33.862"
031501040107,Black Mill Creek-Etowah River,Alabama,Coosa-Tallapoosa,Etowah,45732.04313764463,73664783.5546875,"-84.197,34.323,-84.036,34.411"
030402050602,Long Branch-Black River,Pee Dee,Lower Pee Dee,Black,47410.65704182369,73762941.6328125,"-80.201,33.795,-80.101,33.934"
030701010403,Candler Creek,Altamaha-St. Marys,Altamaha,Upper Oconee,43686.27417674699,46914526.4765625,"-83.699,34.236,-83.574,34.366"
030601070101,Upper Hard Labor Creek,Ogeechee-Savannah,Savannah,Stevens,45744.26672283321,97198871.9921875,"-82.241,34.055,-82.125,34.198"
030501090704,Ninety Six Creek,Edisto-Santee,Santee,Saluda,57410.038615503625,90795712.6640625,"-82.039,34.045,-81.908,34.178"
030601030607,Big Curltail Creek,Ogeechee-Savannah,Savannah,Upper Savannah,31284.3727645469,38063785.6796875,"-82.575,34.143,-82.508,34.250"
031300010702,Thompson Creek-Chestatee River,Apalachicola,Apalachicola,Upper Chattahoochee,45638.803788791774,59118502.078125,"-84.050,34.326,-83.921,34.412"
030601040206,Hickory Level Creek,Ogeechee-Savannah,Savannah,Broad,37840.084435221615,44842242.640625,"-83.605,34.276,-83.493,34.371"
030601030507,Shanklin Creek,Ogeechee-Savannah,Savannah,Upper Savannah,47674.33872945254,84735998.0546875,"-82.319,34.092,-82.177,34.214"
030501040404,Lower Colonels Creek,Edisto-Santee,Santee,Wateree,47547.926399243835,76613851.5390625,"-80.800,33.937,-80.629,34.024"
030601030504,Johnson Creek,Ogeechee-Savannah,Savannah,Upper Savannah,25868.87424658985,25786851.75,"-82.377,34.154,-82.313,34.235"
030501100203,Lower Gills Creek-Congaree River,Edisto-Santee,Santee,Congaree,55524.430388964756,85980324.25,"-81.034,33.908,-80.915,34.065"
030501091311,Lower Lake Murray-Saluda River,Edisto-Santee,Santee,Saluda,73644.47169956112,124139334.9375,"-81.395,33.976,-81.216,34.111"
030501100306,Cedar Creek-Congaree River,Edisto-Santee,Santee,Congaree,66845.08051942363,93815635.1015625,"-80.873,33.835,-80.784,34.051"
030601040210,Nails Creek,Ogeechee-Savannah,Savannah,Broad,42829.97363970751,49506860.0859375,"-83.448,34.282,-83.292,34.367"
030601030608,Reedy Branch,Ogeechee-Savannah,Savannah,Upper Savannah,58712.89595858381,93785814.890625,"-82.615,34.085,-82.511,34.269"
030701010401,Cedar Creek-North Oconee River,Altamaha-St. Marys,Altamaha,Upper Oconee,52066.08605674361,91337571.8828125,"-83.802,34.261,-83.660,34.393"
030402060906,Socastee Swamp-Atlantic Intracoastal Waterway,Pee Dee,Lower Pee Dee,Waccamaw,61568.01269703587,133782563.7890625,"-79.064,33.629,-78.869,33.789"
030501091307,Upper Lake Murray-Saluda River,Edisto-Santee,Santee,Saluda,61631.84550986177,80204095.2734375,"-81.560,34.036,-81.389,34.148"
030601030207,Lower Rocky River,Ogeechee-Savannah,Savannah,Upper Savannah,67499.05450694282,114014915.0,"-82.684,34.084,-82.574,34.289"
030402060907,Mills Pond-Waccamaw River,Pee Dee,Lower Pee Dee,Waccamaw,50896.25732470633,89680312.40625,"-79.119,33.666,-78.965,33.804"
030402080314,Atlantic Ocean,Pee Dee,Lower Pee Dee,Coastal Carolina,31817.12967544607,52741974.359375,"-78.857,33.676,-78.734,33.774"
031300010305,Limestone Creek-Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,50470.248698794065,66654241.6796875,"-83.847,34.291,-83.684,34.415"
030601040205,Upper Grove Creek,Ogeechee-Savannah,Savannah,Broad,62411.92602042085,101346147.0859375,"-83.668,34.240,-83.486,34.406"
030501040405,Robert Branch-Wateree River,Edisto-Santee,Santee,Wateree,56717.12146530606,132831258.3046875,"-80.680,33.941,-80.488,34.046"
030402040810,Little Pee Dee Swamp-Little Pee Dee River,Pee Dee,Lower Pee Dee,Little Pee Dee,66798.566812474,88420073.4296875,"-79.335,33.706,-79.146,33.866"
030501091403,Outlet Saluda River,Edisto-Santee,Santee,Saluda,57982.13931733493,109254629.9609375,"-81.236,33.983,-81.062,34.124"
031300010404,Little River-Lake Sidney Lanier,Apalachicola,Apalachicola,Upper Chattahoochee,44117.7690772004,59907402.4765625,"-83.923,34.343,-83.792,34.434"
030501090702,Wilson Creek-Ninety Six Creek,Edisto-Santee,Santee,Saluda,55944.0868670051,92591440.890625,"-82.163,34.160,-81.931,34.229"
030601030503,Chickasaw Creek,Ogeechee-Savannah,Savannah,Upper Savannah,27780.980390653345,37208653.8828125,"-82.303,34.187,-82.200,34.252"
030402050503,Middle Pudding Swamp,Pee Dee,Lower Pee Dee,Black,55668.83987393235,111364740.6875,"-80.094,33.815,-79.956,33.965"
030402070203,Clark Creek-Great Pee Dee River,Pee Dee,Lower Pee Dee,Carolina Coastal-Sampit,61457.97510529203,132404011.6953125,"-79.436,33.696,-79.298,33.875"
030402050702,Upper Kingstree Swamp Canal,Pee Dee,Lower Pee Dee,Black,43404.91413826551,49684353.453125,"-79.924,33.817,-79.808,33.955"
030402050301,Green Swamp,Pee Dee,Lower Pee Dee,Black,58503.14680006521,144802715.7890625,"-80.506,33.878,-80.338,34.031"
030601030606,Middle Long Cane Creek,Ogeechee-Savannah,Savannah,Upper Savannah,34792.68831092007,42009907.3203125,"-82.558,34.184,-82.480,34.293"
